208681,bidang,1802
208720,bidang,180c
208721,bidang,1802
208796,bidang,1802
208800,bidang,1802
208906,bidang,1802
208913,bidang,180c
208948,bidang,1802
208966,bidang,180c
208972,bidang,1802
209090,bidang,180c
209098,bidang,180c
209118,bidang,1802
209163,bidang,180c
209183,bidang,180c
209206,bidang,180c
209334,bidang,180c
209374,bidang,1801
209537,bidang,1802
209680,bidang,180c
209791,bidang,180c
209812,bidang,1802
209842,bidang,180c
210150,bidang,1802
210393,bidang,180c
210574,bidang,1801
210703,bidang,1802
210721,bidang,180c
210801,bidang,180c
210816,bidang,180c
210819,bidang,180c
210959,bidang,1802
210976,bidang,1802
211084,bidang,1802
211172,bidang,180c
211246,bidang,180c
211380,bidang,180c
211449,bidang,180c
211588,bidang,180c
211611,bidang,180c
211628,bidang,1802
211668,bidang,1802
211698,bidang,180c
211863,bidang,1801
211970,bidang,1802
212020,bidang,1802
212071,bidang,180c
212085,bidang,1802
212101,bidang,180c
212234,bidang,1802
212258,bidang,1802
212462,bidang,180c
212482,bidang,1802
212552,bidang,180c
212707,bidang,180c
212734,bidang,180c
212738,bidang,1802
212804,bidang,1802
212836,bidang,1802
212839,bidang,1802
212845,bidang,180c
212946,bidang,180c
212966,bidang,180c
213110,bidang,180c
213111,bidang,180c
213136,bidang,180c
213141,bidang,180c
213142,bidang,1802
213208,bidang,1802
213213,bidang,180c
213249,bidang,1802
213356,bidang,180c
213378,bidang,1802
213664,bidang,180c
213747,bidang,1802
213767,bidang,1802
213816,bidang,1802
213892,bidang,180c
213971,bidang,180c
214178,bidang,1802
214230,bidang,180c
214236,bidang,1802
214327,bidang,180c
214412,bidang,1802
214484,bidang,180c
214678,bidang,180c
214728,bidang,1802
214739,bidang,1802
214760,bidang,180c
214847,bidang,1802
215075,bidang,180c
215129,bidang,180c
215236,bidang,1802
215291,bidang,180c
215550,bidang,1802
215573,bidang,180c
215762,bidang,180c
215768,bidang,1802
215771,bidang,180c
215773,bidang,180c
215985,bidang,1802
216011,bidang,1802
216014,bidang,180c
216219,bidang,1802
216251,bidang,180c
216519,bidang,1802
216579,bidang,180c
216947,bidang,180c
217215,bidang,1802
217222,bidang,1802
217251,bidang,1802
217450,bidang,180c
217536,bidang,1802
217539,bidang,1802
217714,bidang,1802
217717,bidang,180c
217749,bidang,1802
217753,bidang,1802
217791,bidang,180c
217793,bidang,1802
218064,bidang,180c
218092,bidang,180c
218271,bidang,1802
218321,bidang,1802
218606,bidang,1802
218621,bidang,1802
218628,bidang,180c
218638,bidang,180c
218670,bidang,1802
218704,bidang,180c
218768,bidang,1802
218833,bidang,180c
218846,bidang,180c
218851,bidang,180c
218882,bidang,1802
218897,bidang,1802
218907,bidang,180c
219142,bidang,180c
219207,bidang,180c
219321,bidang,1802
219344,bidang,1802
219564,bidang,1802
219658,bidang,180c
219699,bidang,1802
219743,bidang,1802
219773,bidang,180c
219868,bidang,180c
220155,bidang,180c
220205,bidang,1802
220219,bidang,180c
220276,bidang,1802
220397,bidang,180c
220440,bidang,1802
220461,bidang,180c
220479,bidang,180c
220593,bidang,1802
220747,bidang,180c
221367,bidang,180c
221404,bidang,1802
221435,bidang,1802
221452,bidang,1802
221558,bidang,1802
221652,bidang,1802
221673,bidang,180c
221801,bidang,180c
221837,bidang,1802
222066,bidang,180c
222190,bidang,180c
222220,bidang,1802
222233,bidang,180c
222340,bidang,1802
222415,bidang,180c
222448,bidang,1802
222482,bidang,180c
222588,bidang,180c
222729,bidang,1801
222783,bidang,180c
222918,bidang,1802
223116,bintang,070c
223122,bintang,070c
223159,bintang,070c
223166,bintang,0702
223381,bintang,0701
223402,bintang,0701
223603,bintang,070c
223741,bintang,0702
223801,bintang,070c
223809,bintang,0701
223968,bintang,0702
223997,bintang,0701
224051,bintang,070c
224067,bintang,0701
224073,bintang,0702
224113,bintang,070c
224163,bintang,070c
224255,bintang,0701
224274,bintang,0702
224286,bintang,070c
224291,bintang,070c
224399,bintang,0701
224426,bintang,0701
224705,bintang,0701
224935,bintang,0702
225125,bintang,0702
225156,bintang,070c
225183,bintang,070c
225296,bintang,0701
225564,bintang,0701
225648,bintang,0701
225694,bintang,070c
225707,bintang,070c
225863,bintang,0702
225892,bintang,0702
225941,bintang,0702
225942,bintang,070c
225988,bintang,070c
226557,bintang,070c
226608,bintang,0701
226625,bintang,0701
226659,bintang,070c
226735,bintang,0701
226795,bintang,070c
226875,bintang,0702
226881,bintang,0701
226958,bintang,0701
227117,bintang,0701
227137,bintang,0701
227247,bintang,0701
227272,bintang,0701
227408,bintang,0702
227426,bintang,0701
227668,bintang,0701
227792,bintang,0701
228044,bintang,0702
228072,bintang,0702
228117,bintang,0702
228228,bintang,070c
228336,bintang,070c
228568,bintang,0702
228711,bintang,070c
228781,bintang,070c
228823,bintang,070c
228901,bintang,070c
229011,bintang,070c
229067,bintang,0702
229077,bintang,0702
229200,bintang,070c
229230,bintang,070c
229420,bintang,0702
229450,bintang,0701
229563,bintang,0701
229564,bintang,0701
229604,bintang,0701
229627,bintang,0702
229779,bintang,070c
229893,bintang,070c
230250,bintang,070c
230283,bintang,070c
230305,bintang,0702
230416,bintang,0702
230493,bintang,0701
230552,bintang,0702
230608,bintang,070c
230684,bintang,0701
230930,bintang,070c
231070,bintang,070c
231158,bintang,070c
231329,bintang,070c
231419,bintang,070c
231495,bintang,0702
231584,bintang,0701
231603,bintang,070c
231697,bintang,070c
231808,bintang,070c
232004,bintang,070c
232085,bintang,0702
232211,bintang,0701
232487,bintang,070c
232582,bintang,0701
232628,bintang,0701
232668,bintang,070c
232818,bintang,0701
232860,bintang,0702
232893,bintang,070c
232982,bintang,070c
233211,bintang,0701
233224,bintang,070c
233345,bintang,070c
233458,bintang,0701
233657,bintang,070c
233856,bintang,0701
233896,bintang,0701
234045,bisa,0102
234333,bisa,0102
234666,bisa,0101
234686,bisa,0102
235248,bisa,0101
235550,bisa,0101
235579,bisa,0102
235808,bisa,0102
236099,bisa,0102
236274,bisa,0102
236275,bisa,0102
236305,bisa,0102
236354,bisa,0101
236537,bisa,0102
236670,bisa,0102
236745,bisa,0102
237234,bisa,0102
237729,bisa,0102
237814,bisa,0102
237819,bisa,0102
238070,bisa,0102
238210,bisa,0102
238346,bisa,0102
238756,bisa,0102
238890,bisa,0102
239058,bisa,0101
239079,bisa,0102
239086,bisa,0102
239721,bisa,0102
239916,bisa,0102
239961,bisa,0102
240043,bisa,0102
240267,bisa,0102
240295,bisa,0102
240400,bisa,0102
240521,bisa,0102
240779,bisa,0102
241207,bisa,0101
241371,bisa,0102
241516,bisa,0102
241577,bisa,0102
241809,bisa,0102
242256,bisa,0102
242351,bisa,0102
242568,bisa,0102
242616,bisa,0102
242740,bisa,0101
243047,bisa,0101
243053,bisa,0102
243572,bisa,0102
243589,bisa,0102
243730,bisa,0102
243832,bisa,0101
243935,bisa,0102
244114,bisa,0102
244338,bisa,0102
245024,bisa,0102
245040,bisa,0102
245079,bisa,0101
245122,bisa,0102
245145,bisa,0102
245314,bisa,0102
245321,bisa,0101
245752,bisa,0102
246499,bisa,0102
246717,bisa,0102
246757,bisa,0102
247049,bisa,0102
247055,bisa,0102
247571,bisa,0102
247733,bisa,0102
247833,bisa,0102
248066,bisa,0101
248085,bisa,0101
248213,bisa,0102
248378,bisa,0101
248497,bisa,0102
248532,bisa,0102
248749,bisa,0101
248935,bisa,0102
249041,bisa,0102
249070,bisa,0102
249170,bisa,0102
249205,bisa,0102
249309,bisa,0102
249389,bisa,0101
249437,bisa,0102
249447,bisa,0102
249614,bisa,0101
249847,bisa,0102
249985,bisa,0102
250002,bisa,0102
250015,bisa,0102
250027,bisa,0102
250122,bisa,0102
250276,bisa,0102
250299,bisa,0102
250321,bisa,0102
250606,bisa,0101
250628,bisa,0101
250647,bisa,0101
250652,bisa,0101
250770,bisa,0102
250933,bisa,0102
251069,bisa,0102
251094,bisa,0102
251139,bisa,0101
251258,bisa,0101
251314,bisa,0101
251506,bisa,0102
251553,bisa,0102
251872,bisa,0102
251980,bisa,0102
252126,bisa,0101
252169,bisa,0102
252273,bisa,0102
252457,bisa,0102
252538,bisa,0102
253159,bisa,0102
253166,bisa,0101
253449,bisa,0101
253492,bisa,0102
254076,bisa,0101
254126,bisa,0101
254242,bisa,0102
254534,bisa,0102
254607,bisa,0102
254665,bisa,0101
254700,bisa,0102
255023,bisa,0102
255141,bisa,0102
255198,bisa,0101
255315,bisa,0102
255398,bisa,0101
255417,bisa,0101
255748,bisa,0102
255753,bisa,0101
255849,bisa,0102
256623,bisa,0101
256657,bisa,0102
256945,bisa,0102
257146,bisa,0101
257364,bisa,0102
257389,bisa,0102
257447,bisa,0101
257470,bisa,0102
258012,bisa,0102
258570,bisa,0102
258587,bisa,0102
258695,bisa,0102
258877,bisa,0102
259034,bisa,0102
259463,bisa,0102
260175,bisa,0101
260288,bisa,0102
260345,bisa,0101
260414,bisa,0102
260443,bisa,0103
260648,bisa,0102
260768,bisa,0102
260918,bisa,0101
261248,bisa,0101
261263,bisa,0102
261290,bisa,0102
261374,bisa,0101
261474,bisa,0102
261695,bisa,0101
261808,bisa,0102
261935,bisa,0102
261943,bisa,0102
262048,bisa,0102
262280,bisa,0102
262296,bisa,0102
262334,bisa,0102
262390,bisa,0102
262449,bisa,0102
262560,bisa,0102
262791,bisa,0101
262872,bisa,0102
262941,bisa,0102
263125,bisa,0102
263486,bisa,0101
263628,bisa,0102
263677,bisa,0102
263687,bisa,0102
264014,bisa,0102
264081,bisa,0102
264391,bisa,0101
264597,bisa,0102
264698,bisa,0101
265129,bisa,0102
265218,bisa,0101
265415,bisa,0102
265757,bisa,0102
266003,bisa,0101
266161,bisa,0102
266502,bisa,0101
266511,bisa,0101
266567,bisa,0102
266710,bisa,0101
266746,bisa,0101
266816,bisa,0101
266862,bisa,0102
266893,bisa,0101
266894,bisa,0102
266895,bisa,0102
266921,bisa,0101
267001,bisa,0102
267034,bisa,0101
267168,bisa,0101
267218,bisa,0102
267285,bisa,0102
267301,bisa,0102
267420,bisa,0102
267666,bisa,0102
267821,bisa,0102
267994,bisa,0102
268022,bisa,0102
268706,bisa,0102
268866,bisa,0102
268889,bisa,0102
268922,bisa,0102
269016,bisa,0102
269152,bisa,0102
269227,bisa,0101
269385,bisa,0102
269561,bisa,0102
270151,bisa,0102
270569,bisa,0102
270570,bisa,0102
270788,bisa,0102
270886,bisa,0101
271129,bisa,0102
271202,bisa,0101
271536,bisa,0102
271686,bisa,0102
271703,bisa,0102
271813,bisa,0102
271884,bisa,0102
272213,bisa,0102
272349,bisa,0102
272432,bisa,0101
272471,bisa,0101
272544,bisa,0102
272624,bisa,0102
273414,bisa,0102
273453,bisa,0102
273675,bisa,0101
273908,bisa,0101
274089,bisa,0102
274485,bisa,0101
274504,bisa,0102
274525,bisa,0102
274978,bisa,0102
275159,bisa,0101
275369,bisa,0102
275417,bisa,0102
275502,bisa,0101
275621,bisa,0102
275869,buah,050d
275993,buah,0502
276061,buah,0500x
276097,buah,0500x
276116,buah,0500x
276222,buah,0500x
276283,buah,0502
276318,buah,0500x
276331,buah,0500x
276350,buah,0502
276411,buah,0500x
276428,buah,0502
276446,buah,0500x
276540,buah,0500x
276572,buah,0502
276688,buah,0502
276786,buah,0503
276795,buah,0502
276835,buah,0502
276974,buah,0500x
277018,buah,0500x
277022,buah,0500x
277103,buah,0500x
277127,buah,050d
277210,buah,0500x
277382,buah,0500x
277468,buah,050d
277478,buah,0502
277683,buah,0500x
277791,buah,050d
277835,buah,0500x
277845,buah,0503
277849,buah,0502
277852,buah,050x
277893,buah,0503
277949,buah,0502
278001,buah,0500x
278156,buah,050d
278179,buah,0502
278302,buah,0500x
278460,buah,0500x
278528,buah,0502
278574,buah,0500x
278636,buah,0502
278819,buah,050d
278909,buah,0502
279031,buah,0500x
279066,buah,0502
279121,buah,0500x
279144,buah,0502
279372,buah,0503
279466,buah,0500x
279553,buah,0502
279635,buah,0502
279650,buah,0503
279656,buah,050x
279691,buah,0500x
279697,buah,0500x
279783,buah,0500x
279802,buah,050d
279881,buah,050x
279886,buah,0500x
279982,buah,0503
280025,buah,0500x
280084,buah,0502
280087,buah,0500x
280183,buah,0500x
280288,buah,0503
280390,buah,0502
280396,buah,0500x
281153,buah,050d
281167,buah,0500x
281310,buah,0502
281320,buah,0500x
281327,buah,050d
281332,buah,0502
281340,buah,0500x
281530,buah,0502
281644,buah,0500x
281687,buah,050x
281742,buah,0502
281757,buah,0502
282024,buah,0500x
282223,buah,0500x
282224,buah,050d
282291,buah,0503
282320,buah,0500x
282409,buah,0500x
282460,buah,0502
282461,buah,0502
282489,buah,0500x
282520,buah,0502
282680,buah,0502
282714,buah,0500x
282745,buah,0502
282864,buah,0500x
283025,buah,0500x
283170,buah,0500x
283256,buah,0502
283261,buah,0502
283368,buah,0502
283387,buah,050x
283471,buah,0500x
283544,buah,0503
283697,buah,050d
283737,buah,0502
283779,buah,050x
283809,buah,050x
283860,buah,0502
284063,buah,0500x
284071,buah,050x
284158,buah,0500x
284160,buah,0502
284188,buah,050x
284248,buah,0500x
284295,buah,050x
284307,buah,0502
284368,buah,0500x
284376,buah,0500x
284416,buah,0500x
284504,buah,0502
284597,buah,0500x
284662,buah,050x
284736,buah,0502
284798,buah,0502
284845,buah,0502
284869,buah,0500x
284906,buah,0502
285055,buah,0500x
285093,buah,0500x
285109,buah,0500x
285310,bulan,080c
285489,bulan,0803
285507,bulan,0801
285691,bulan,0804
286055,bulan,0801
286394,bulan,0801
287200,bulan,0801
287258,bulan,0803
287354,bulan,0804
287665,bulan,0801
287817,bulan,080c
287885,bulan,0804
287932,bulan,0803
287941,bulan,0801
287950,bulan,0803
288002,bulan,080c
288029,bulan,080c
288190,bulan,0803
288256,bulan,080c
288325,bulan,0804
288390,bulan,0804
288534,bulan,0801
288603,bulan,0803
288637,bulan,0804
288692,bulan,0803
288731,bulan,0803
288782,bulan,0804
288814,bulan,0804
288878,bulan,0803
288891,bulan,0801
289087,bulan,0804
289124,bulan,080c
289129,bulan,080c
289205,bulan,0801
289713,bulan,0804
289824,bulan,0801
289831,bulan,0803
289884,bulan,0801
289934,bulan,0801
289962,bulan,0801
290129,bulan,0803
290356,bulan,0803
290415,bulan,080d
290504,bulan,0803
290607,bulan,0801
291226,bulan,0801
291347,bulan,0804
291579,bulan,0803
291973,bulan,0803
292530,bulan,0803
292612,bulan,0803
292629,bulan,0804
292790,bulan,0803
292851,bulan,0803
292880,bulan,0803
292920,bulan,0804
293163,bulan,0801
293230,bulan,0801
293244,bulan,0801
293245,bulan,080c
293447,bulan,0803
293486,bulan,0804
294145,bulan,080c
294611,bulan,0804
294660,bulan,0803
294865,bulan,0801
294891,bulan,080c
295032,bulan,0803
295632,bulan,0803
295634,bulan,080c
295933,bulan,0803
295958,bulan,0803
296054,bulan,0801
296322,bulan,0803
296417,bulan,0804
296618,bulan,0801
296636,bulan,0804
296637,bulan,0801
296715,bulan,0803
296814,bulan,0803
296815,bulan,0803
296938,bulan,0801
297036,bulan,0803
297123,bulan,0801
297343,bulan,080c
297505,bulan,0804
297524,bulan,0804
297585,bulan,0803
297640,bulan,0804
297893,bulan,0803
298295,bulan,0801
298362,bulan,080c
298365,bulan,0804
299164,bulan,0803
299167,bulan,080c
299679,bulan,0804
299975,bulan,0803
300463,bulan,0803
300996,bulan,0804
301558,bulan,0801
302281,bulan,0804
302353,bulan,0803
302789,bulan,0801
303071,bulan,0804
303268,bulan,0803
303403,bulan,0803
304207,bulan,0801
304228,bulan,0801
304439,bulan,0801
304656,bulan,0801
304864,bulan,0803
304941,bulan,0804
304949,bulan,0804
305072,bulan,0803
305263,bulan,0803
305458,bulan,0801
305836,bulan,0803
306106,bulan,080c
306212,bulan,0801
306317,bulan,0804
306820,bulan,0803
307202,bulan,080c
307649,bulan,0801
307804,bulan,0804
307932,bulan,0803
308914,bulan,0803
309113,bulan,0803
309344,bulan,0803
309351,bulan,0803
309431,bulan,0803
309452,bulan,0804
309456,bulan,0804
309554,bulan,0801
309819,bulan,0801
309987,bulan,0803
310085,bulan,0801
310553,bulan,080c
310660,bulan,080c
310677,bulan,0804
310876,bulan,0801
310991,bulan,0801
311254,bulan,0803
311419,bulan,0801
312022,bulan,0801
312053,bulan,0801
312426,bulan,0803
312579,bulan,0804
312917,bulan,0801
312975,bulan,080c
312979,bulan,0804
313264,bulan,0803
313606,bulan,0804
313676,bulan,080c
314157,bulan,0803
314170,bulan,0801
314491,bulan,0804
314565,bulan,0803
315277,bulan,0803
315586,bulan,0803
315868,bulan,0804
315893,bulan,0804
316058,bulan,0801
316061,bulan,0803
316305,bulan,0801
316365,bulan,0803
316680,bulan,0804
317398,bulan,0804
317463,bulan,0804
317645,bulan,0803
317742,bulan,080c
317942,bulan,0803
318259,bulan,0801
318606,bulan,0803
318665,bulan,080c
319110,bulan,0801
319173,bulan,0801
319463,bulan,0803
319675,bulan,080c
319846,bulan,0804
320150,bulan,0801
320190,bulan,0803
320316,bulan,0804
320421,bulan,080c
321220,bulan,0801
321296,bulan,0804
321509,bulan,0801
321887,bulan,0804
322094,bulan,0803
322382,bulan,0804
322508,bulan,0801
322687,bulan,0801
323538,bulan,0801
323570,bulan,0804
323961,bulan,0803
324133,bulan,080c
324138,bulan,0801
325022,bulan,0803
325151,bulan,0804
325292,bulan,0804
325485,bulan,0804
325562,bunga,0603
325626,bunga,0603
325636,bunga,0601
325728,bunga,0603
325784,bunga,0603
325937,bunga,0603
325942,bunga,0603
326001,bunga,0603
326041,bunga,0603
326120,bunga,0601
326169,bunga,0601
326183,bunga,0603
326239,bunga,0603
326274,bunga,0603
326282,bunga,0603
326296,bunga,0601
326319,bunga,0603
326348,bunga,0601
326386,bunga,0603
326396,bunga,0603
326425,bunga,0603
326442,bunga,0603
326483,bunga,0601
326489,bunga,0603
326601,bunga,0601
326635,bunga,0601
326807,bunga,0603
326859,bunga,0603
326962,bunga,0603
326972,bunga,0603
326994,bunga,0603
327012,bunga,0603
327019,bunga,0601
327101,bunga,0601
327129,bunga,0603
327191,bunga,0603
327567,bunga,0601
327572,bunga,0603
327587,bunga,0603
327627,bunga,0603
327654,bunga,0603
327664,bunga,0603
327760,bunga,0601
327792,bunga,0601
327797,bunga,0603
327798,bunga,0601
327808,bunga,0601
327811,bunga,0601
327920,bunga,0603
328064,bunga,0601
328140,bunga,0603
328179,bunga,0603
328194,bunga,0603
328205,bunga,0603
328246,bunga,0603
328254,bunga,0603
328258,bunga,0603
328290,bunga,0603
328321,bunga,0601
328336,bunga,0603
328340,bunga,0601
328404,bunga,0601
328422,bunga,0603
328429,bunga,0603
328440,bunga,0603
328473,bunga,0601
328487,bunga,0603
328489,bunga,0603
328496,bunga,0601
328509,bunga,0601
328516,bunga,0601
328536,bunga,0601
328594,bunga,0601
328642,bunga,0603
328670,bunga,0603
328844,bunga,0603
328866,bunga,0601
328937,bunga,0603
328958,bunga,0603
329168,bunga,0603
329223,bunga,0601
329324,bunga,0603
329371,bunga,0601
329433,bunga,0603
329452,bunga,0603
329479,bunga,0603
329495,bunga,0603
329592,bunga,0603
329661,bunga,0603
329719,cabang,500c
329730,cabang,5001
329760,cabang,500c
329787,cabang,5001
329792,cabang,5001
329819,cabang,500c
329822,cabang,500c
329839,cabang,5001
329846,cabang,500c
329848,cabang,5001
329862,cabang,5001
329886,cabang,500c
329915,cabang,5003
329926,cabang,5001
329969,cabang,5001
330006,cabang,5001
330087,cabang,5001
330088,cabang,5001
330089,cabang,5003
330170,cabang,5001
330216,cabang,500c
330219,cabang,500c
330236,cabang,500c
330267,cabang,5003
330275,cabang,500c
330287,cabang,5003
330290,cabang,500c
330303,cabang,500c
330326,cabang,5001
330333,cabang,500c
330351,cabang,500c
330359,cabang,500c
330367,cabang,500c
330383,cabang,500c
330449,cabang,500c
330459,cabang,5003
330461,cabang,500c
330462,cabang,500c
330464,cabang,5001
330501,cabang,5003
330575,cabang,5001
330594,cabang,5001
330603,cabang,500c
330629,cabang,5001
330707,cabang,5003
330753,cabang,5001
330786,cabang,500c
330873,cabang,5001
330877,cabang,500c
330879,cabang,500c
330928,cabang,500c
330951,cabang,500c
330967,cabang,500c
330970,cabang,5001
330972,cabang,500c
330990,cabang,500c
330996,cabang,500c
331015,cabang,500c
331247,cabang,500c
331249,cabang,500c
331274,cabang,500c
331391,cabang,500c
331392,cabang,500c
331404,cabang,5003
331422,cabang,500c
331453,cabang,500c
331455,cabang,5003
331499,cabang,5001
331501,cabang,500c
331512,cabang,5001
331558,cabang,500c
331568,cabang,500c
331591,cabang,500c
331616,cabang,500c
331639,cabang,500c
331642,cabang,500c
331729,cabang,500c
331764,cabang,5001
331783,cabang,500c
331789,cabang,500c
331868,cabang,5001
331984,cabang,5003
332043,cabang,5001
332066,cabang,5003
332190,cabang,500c
332191,cabang,500c
332262,cabang,5001
332327,cabang,500c
332334,cabang,5001
332356,cabang,5001
332367,cabang,500c
332419,cabang,500c
332481,cabang,5001
332520,cabang,5001
332635,cabang,5001
332744,cabang,5001
332834,cabang,5001
333000,cabang,500c
333020,cabang,5001
333105,cabang,500c
333111,cabang,5001
333161,cabang,5001
333200,cabang,5001
333364,cabang,5001
333369,cabang,500c
333386,cabang,500c
333450,cabang,500c
333463,cabang,5003
333590,cabang,5003
333638,cabang,5001
333651,cabang,500c
333702,cabang,5003
333705,cabang,500c
333761,cabang,5001
333862,cabang,5001
333873,cabang,5003
333908,cabang,500c
333932,cabang,500c
333959,cabang,5001
333961,cabang,500c
333963,cabang,500c
334013,cabang,500c
334028,cabang,5003
334052,cabang,500c
334151,cabang,500c
334211,cabang,500c
334389,cabang,5001
334397,cabang,5003
334549,cabang,500c
334599,cabang,500c
334666,cabang,500c
334690,cabang,500c
334757,cabang,5001
334798,cabang,500c
334831,cabang,5003
334896,cabang,5001
334976,cabang,5003
334988,cabang,5001
335067,cabang,500c
335194,cabang,5001
335292,cabang,500c
335311,cabang,5001
335320,cabang,5001
335342,cabang,500c
335396,cabang,5001
335412,cabang,5003
335449,cabang,500c
335488,cabang,5003
335529,cabang,5001
335537,cabang,500c
335558,cabang,500c
335615,cabang,5001
335618,cabang,5001
335642,cabang,500c
335668,cabang,5003
335687,cabang,500c
335694,cabang,5001
335778,cabang,5001
335787,cabang,5003
335829,cabang,5001
335858,cabang,5001
335880,cabang,5001
335882,cabang,5001
335894,cabang,500c
336046,cabang,500c
336182,cabang,500c
336213,cabang,500c
336255,cerah,4802
336258,cerah,4801
336259,cerah,480a
336260,cerah,4802
336266,cerah,4802
336267,cerah,480a
336269,cerah,480a
336277,cerah,4802
336284,cerah,4801
336291,cerah,4802
336293,cerah,480a
336300,cerah,480a
336301,cerah,480a
336310,cerah,480a
336318,cerah,480a
336322,cerah,4802
336325,cerah,480a
336332,cerah,4801
336333,cerah,4802
336347,cerah,480a
336351,cerah,480a
336359,cerah,480a
336365,cerah,4802
336366,cerah,4802
336367,cerah,4802
336372,cerah,4801
336378,cerah,4801
336382,cerah,4801
336386,cerah,480a
336391,cerah,480a
336394,cerah,4802
336395,cerah,4802
336396,cerah,4801
336404,cerah,480a
336408,cerah,4801
336428,cerah,4802
336431,cerah,480a
336433,cerah,4801
336453,cerah,4802
336456,cerah,480a
336464,cerah,480a
336470,cerah,480a
336471,cerah,4802
336478,cerah,480a
336497,cerah,480a
336509,cerah,4802
336519,cerah,4802
336538,cerah,480a
336549,cerah,4801
336552,cerah,4801
336554,cerah,480a
336567,cerah,4802
336571,cerah,4801
336574,cerah,480a
336583,cerah,480a
336602,cerah,480a
336605,cerah,480a
336606,cerah,4801
336612,cerah,480a
336614,cerah,4802
336617,cerah,480a
336619,cerah,4802
336630,cerah,4802
336634,cerah,4802
336645,cerah,4802
336647,cerah,480a
336648,cerah,480a
336662,cerah,480a
336666,cerah,480a
336668,cerah,4801
336670,cerah,480a
336676,cerah,4802
336678,cerah,480a
336692,cerah,4801
336695,cerah,480a
336707,cerah,4801
336743,cerah,480a
336745,cerah,4801
336746,cerah,480a
336774,cerah,4801
336791,cerah,480a
336799,cerah,4802
336810,cerah,4801
336819,coklat,470x
336822,coklat,470x
336870,coklat,470x
336985,coklat,4703
336998,coklat,470x
337000,coklat,470x
337004,coklat,470x
337043,coklat,470x
337073,coklat,470x
337078,coklat,470x
337084,coklat,4703
337090,coklat,470x
337127,coklat,470x
337134,coklat,4703
337167,coklat,4703
337182,coklat,470x
337187,coklat,470x
337242,coklat,470x
337266,coklat,470x
337282,coklat,470x
337295,coklat,470x
337297,coklat,470x
337301,coklat,470x
337310,coklat,470x
337350,coklat,470x
337364,coklat,470x
337380,coklat,470x
337418,coklat,470x
337454,coklat,470x
337474,coklat,4703
337479,coklat,470x
337485,coklat,470x
337490,coklat,470x
337531,coklat,470x
337539,coklat,4703
337542,coklat,470x
337562,coklat,470x
337565,coklat,470x
337593,coklat,470x
337637,coklat,4703
337640,coklat,470x
337648,coklat,470x
337650,coklat,470x
337666,coklat,4703
337668,coklat,470x
337669,coklat,470x
337672,coklat,4703
337707,coklat,470x
337720,coklat,470x
337726,coklat,470x
337756,coklat,470x
337777,coklat,470x
337809,coklat,470x
337815,coklat,470x
337847,coklat,470x
337849,coklat,470x
337867,coklat,470x
337882,coklat,470x
337885,coklat,470x
337922,coklat,4703
337923,coklat,470x
337924,coklat,470x
337956,coklat,470x
337999,coklat,470x
338021,coklat,470x
338024,coklat,470x
338076,coklat,470x
338116,coklat,470x
338165,coklat,470x
338166,coklat,470x
338170,coklat,470x
338194,coklat,470d
338200,coklat,470x
338220,coklat,470x
338230,coklat,470x
338270,coklat,470x
338319,coklat,470x
338327,coklat,470x
338338,coklat,470x
338340,coklat,470x
338352,coklat,470x
338356,coklat,470x
338365,coklat,4703
338369,coklat,470x
338441,coklat,470x
339858,dalam,4001
342460,dalam,4004
345318,dalam,4010
345861,dalam,4001
346598,dalam,4010
347739,dalam,4001
349312,dalam,4010
350071,dalam,4001
350396,dalam,4010
350529,dalam,4010
351571,dalam,4004
352370,dalam,4010
352678,dalam,4004
353775,dalam,4001
354034,dalam,4001
354240,dalam,4001
354782,dalam,4001
360633,dalam,4002
363703,dalam,4004
364049,dalam,4010
364424,dalam,4002
366607,dalam,4004
367684,dalam,4004
369544,dalam,4004
377374,dalam,4004
379120,dalam,4001
380456,dalam,4010
381643,dalam,4010
386393,dalam,4001
387018,dalam,4001
396667,dalam,4004
398090,dalam,4010
398445,dalam,4004
398468,dalam,4001
398692,dalam,4001
399194,dalam,4010
400176,dalam,4010
401172,dalam,4002
401461,dalam,4002
401466,dalam,4010
402017,dalam,4010
402491,dalam,4004
403475,dalam,4002
403720,dalam,4010
404068,dalam,4002
404418,dalam,4001
405837,dalam,4004
406065,dalam,4004
407243,dalam,4010
407534,dalam,4010
413384,dalam,4001
413430,dalam,4010
414214,dalam,4001
421327,dalam,4010
421788,dalam,4001
422392,dalam,4004
424487,dalam,4002
425002,dalam,4010
425125,dalam,4004
427174,dalam,4004
428433,dalam,4010
429105,dalam,4004
429891,dalam,4010
430956,dalam,4010
431830,dalam,4010
431953,dalam,4010
434608,dalam,4004
436198,dalam,4010
436422,dalam,4010
437545,dalam,4010
438378,dalam,4002
438438,dalam,4010
442480,dalam,4004
442797,dalam,4001
442825,dalam,4004
442835,dalam,4004
443042,dalam,4001
449310,dalam,4002
450521,dalam,4010
450734,dalam,4004
451702,dalam,4010
451898,dalam,4010
452902,dalam,4010
456387,dalam,4010
456596,dalam,4001
458136,dalam,4002
459000,dalam,4010
459883,dalam,4001
464211,dalam,4001
464726,dalam,4010
465445,dalam,4001
465689,dalam,4010
465946,dalam,4010
466482,dalam,4004
466577,dalam,4001
467460,dalam,4004
467559,dalam,4002
468730,dalam,4004
470998,dalam,4004
471629,dalam,4010
473704,dalam,4001
